source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,sku_popularity_raw,sku_popularity,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,discount_type_raw,discount_type,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,1,0,108,108,108,108,organic,True,C1939110135,1939110161,,https://www.otto.de/p/exquisit-getraenkekuehlschrank-gks240-gt-160c-schwarz-140-cm-hoch-54-cm-breit-alles-auf-einen-blick-dank-isolierglastuer-zudem-sehr-energieeffizient-C1939110135/,exquisit Getränkekühlschrank GKS240-GT-160C schwarz,,,exquisit,"369,00 €","699,00 €",-47%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,9,4.5,C,https://i.otto.de/i/otto/2dc66211-1013-5dbb-a7bf-8dc636eb04f0?$dv_energieetikett$,https://d.otto.de/files/b6989190-214d-5b6c-8a55-6a60f2a343d7.pdf,"{""B/H/T"": ""54 x 140 x 56 cm""}",nur diesen Monat,Only this month,ref_type_keyword,True,102,,main
topseller_api,1,0,109,109,109,109,organic,True,S0UCI024,S0UCI024FZ3S,,https://www.otto.de/p/medion-kuehl-gefrierkombination-md37689-85-cm-hoch-48-cm-breit-85-liter-61l-kuehlteil-24l-gefrierteil-freistehend-S0UCI024/,Medion® Kühl-/Gefrierkombination MD37689,,,Medion®,"179,95 €",,,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,32,3.5,E,https://i.otto.de/i/otto/17f61078-8bd4-58a3-bbc9-f814bfc77a1f?$dv_energieetikett$,https://d.otto.de/files/153cbff2-5e75-49d1-8014-79f275672fdf.pdf,"{""B/H/T"": ""48 x 85 x 52 cm""}",,,ref_type_keyword,True,103,,main
topseller_api,1,0,110,110,110,110,organic,True,CS09GG0YL,S0G230SS9SKF,,https://www.otto.de/p/bosch-kuehlschrank-ksv36vldp-186-cm-hoch-60-cm-breit-CS09GG0YL/,BOSCH Kühlschrank KSV36VLDP,,,BOSCH,"987,05 €",,,,,lieferbar in 4 Wochen,Available in 4 weeks,,,D,https://i.otto.de/i/otto/cc1d4e0b-7e71-52d1-b5bc-e1942610be2c?$dv_energieetikett$,https://d.otto.de/files/b91de8c3-702f-547f-9d28-b3a18642592b.pdf,"{""B/H/T"": ""60 x 186 x 65 cm"", ""Kapazität Kühlen"": ""346 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,104,,main
topseller_api,1,0,112,112,112,112,organic,True,S0YCR0MA,S0TCS0GFILH9,,https://www.otto.de/p/medion-kuehlschrank-md37690-85-cm-hoch-48-cm-breit-90l-gesamt-nutzinhalt-80l-kuehlteil-10l-eiswuerfelfach-freistehend-S0YCR0MA/,Medion® Kühlschrank MD37690,,,Medion®,"159,95 €","189,95 €",-16%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,12,3.5,E,https://i.otto.de/i/otto/28bb2362-21a1-5bc2-a753-a336297da3cf?$dv_energieetikett$,https://d.otto.de/files/13d53f90-03fc-507e-803c-e0a9bf0df3e8.pdf,"{""B/H/T"": ""48 x 85 x 44.5 cm""}",,,ref_type_keyword,True,105,,main
topseller_api,1,0,113,113,113,113,organic,True,S0EFC0IF,S0EFC0IFJQ19,,https://www.otto.de/p/fohere-kuehlschrank-yt-a-15x-41-2-cm-hoch-27-5-cm-breit-mit-transparentem-sichtfenster-und-herausnehmbaren-ablagen-S0EFC0IF/,FOHERE Kühlschrank YT-A-15X,,,FOHERE,"69,99 €","109,99 €",-36%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,5,4.0,E,https://i.otto.de/i/otto/b7fa69bf-4680-4f04-9762-87c51760b0d9?$dv_energieetikett$,https://d.otto.de/files/2aef3206-4af3-4d67-a575-6d48dd9359f4.pdf,"{""B/H/T"": ""27.5 x 41.2 x 31.5 cm""}",,,ref_type_keyword,True,106,,main
topseller_api,1,0,114,114,114,114,organic,True,389307097,389307392,,https://www.otto.de/p/amica-einbaukuehlschrank-evks-16175-122-1-cm-hoch-54-cm-breit-leise-uebersichtlich-praktisch-frische-vorraete-immer-im-blick-389307097/,Amica Einbaukühlschrank EVKS 16175,,,Amica,"276,90 €","749,00 €",-63%,,,lieferbar - in 3-5 Werktagen bei dir,Available - at your door in 3-5 working days,85,4.5,E,https://i.otto.de/i/otto/2fdca263-f2a1-533c-8d10-07c49dcfa92e?$dv_energieetikett$,https://d.otto.de/files/0c5160e7-1ed8-568d-8163-b55efe2c4a9b.pdf,"{""B/H/T"": ""54 x 122,1 x 54 cm"", ""Kapazität Kühlen"": ""197 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,107,,main
topseller_api,1,0,115,115,115,115,organic,True,1796661208,1796661230,,https://www.otto.de/p/lg-side-by-side-serie-1-gsm32hsbeh-178-6-cm-hoch-91-cm-breit-1796661208/,LG Side-by-Side Serie 1 GSM32HSBEH,,,LG,"1.029,00 €","1.799,00 €",-43%,Sehr beliebt,Very popular,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,159,4.5,E,https://i.otto.de/i/otto/23f701f8-ecfa-5b94-8587-267430681be1?$dv_energieetikett$,https://d.otto.de/files/fe075aa4-6d4a-5da3-ae2c-ad2a4ffbdcc1.pdf,"{""B/H/T"": ""91 x 178,6 x 69,3 cm"", ""Kapazität Kühlen"": ""371 l"", ""Kapazität Frieren"": ""191 l"", ""Betriebsgeräusch"": ""42 dB(A)""}",,,ref_type_keyword,True,108,,main
topseller_api,1,0,117,117,117,117,organic,True,S0FFM0U9,S0FFM0U9FOFZ,,https://www.otto.de/p/lg-kuehl-gefrierkombination-gmv860epde-178-7-cm-hoch-83-5-cm-breit-instaview-S0FFM0U9/,LG Kühl-/Gefrierkombination GMV860EPDE,,,LG,"1.259,00 €","1.999,00 €",-37%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,E,https://i.otto.de/i/otto/c0465750-6c7b-49b2-b490-3562c6f03ea2?$dv_energieetikett$,https://d.otto.de/files/c1898c0c-3945-423f-ba9a-7286c1c25ded.pdf,"{""B/H/T"": ""83,5 x 178,7 x 73 cm"", ""Kapazität Kühlen"": ""321 l"", ""Kapazität Frieren"": ""209 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,109,,main
topseller_api,1,0,118,118,118,118,organic,True,S09GL0SO,S09GL0SOQJDF,,https://www.otto.de/p/respekta-side-by-side-14120000001816-eek-e-439-l-gesamtnutzinhalt-hoehe-177-cm-gefrierfach-S09GL0SO/,RESPEKTA Side-by-Side 14120000001816,,,RESPEKTA,"620,00 €","1.299,00 €",-52%,,,lieferbar in 9 Wochen,Available in 9 weeks,,,E,https://i.otto.de/i/otto/4663834d-d284-49c0-9734-8c5310167aae?$dv_energieetikett$,https://d.otto.de/files/6de8c724-3db0-48dd-9356-d6c3ed523789.pdf,"{""Kapazität Kühlen"": ""288 l"", ""Kapazität Frieren"": ""151 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,110,,main
topseller_api,1,0,119,119,119,119,organic,True,C622665588,1496364804,,https://www.otto.de/p/amica-table-top-kuehlschrank-ks-15617-ms-87-5-cm-hoch-55-cm-breit-C622665588/,Amica Table Top Kühlschrank KS 15617 MS,,,Amica,"249,00 €","659,00 €",-62%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,172,4.5,E,https://i.otto.de/i/otto/0e139e5e-0810-574c-9e65-ea0af33c8a00?$dv_energieetikett$,https://d.otto.de/files/f1ed0a61-347f-53d3-8eb5-a7c9bb62d0bf.pdf,"{""B/H/T"": ""55 x 87,5 x 61,5 cm"", ""Kapazität Kühlen"": ""95 l"", ""Kapazität Frieren"": ""13 l"", ""Betriebsgeräusch"": ""37 dB(A)""}",,,ref_type_keyword,True,111,,main
topseller_api,1,0,120,120,120,120,organic,True,S078Y03D,S078Y03D5MTV,,https://www.otto.de/p/telefunken-kuehlschrank-ktfk265ew2-54-cm-breit-255-liter-ohne-gefrierfach-standkuehlschrank-gross-freistehend-S078Y03D/,Telefunken Kühlschrank KTFK265EW2,,,Telefunken,"279,99 €","429,99 €",-35%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,6,4.5,E,https://i.otto.de/i/otto/1b641503-1c1c-5ddb-94b4-1b3c54bac20e?$dv_energieetikett$,https://d.otto.de/files/ffb9baf7-20e2-5e85-87e4-03ecd1e45e1d.pdf,"{""Kapazität Kühlen"": ""255 l"", ""Betriebsgeräusch"": ""41 dB(A)""}",,,ref_type_keyword,True,112,,main
topseller_api,2,109,123,123,123,123,organic,True,C1301946392,1301946437,,https://www.otto.de/p/gorenje-table-top-kuehlschrank-rb492pw-84-5-cm-hoch-56-cm-breit-C1301946392/,GORENJE Table Top Kühlschrank RB492PW,,,GORENJE,"179,00 €","350,00 €",-49%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,9,5.0,E,https://i.otto.de/i/otto/b7323ea4-3980-5432-a60f-f0e70b5d2041?$dv_energieetikett$,https://d.otto.de/files/14b39649-cd1f-58f6-8192-04d2b8145692.pdf,"{""B/H/T"": ""56 x 84,5 x 57,9 cm"", ""Kapazität Kühlen"": ""107 l"", ""Kapazität Frieren"": ""13 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,113,,main
topseller_api,2,109,126,126,126,126,organic,True,S0HED0BS,S0HED0BS8SX6,,https://www.otto.de/p/euhomy-kuehlschrank-rf001-rf001-16-45-8-cm-hoch-44-5-cm-breit-7-stufigem-thermostat-kuehlfach-39-db-fuer-schlafzimmer-buero-S0HED0BS/,EUHOMY Kühlschrank RF001 RF001-16,,,EUHOMY,"169,99 €","359,99 €",-53%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,33,4.0,E,https://i.otto.de/i/otto/465acc34-841d-4f7f-bdb6-87ccd5f4a483?$dv_energieetikett$,https://d.otto.de/files/3173865b-7f06-4587-92c6-ce486a97ff39.pdf,"{""B/H/T"": ""44.5 x 79.5 x 48.5 cm"", ""Kapazität Kühlen"": ""46 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,114,,main
topseller_api,2,109,127,127,127,127,organic,True,CS05840ZL,S0GAZ0YU9USQ,,https://www.otto.de/p/bomann-kuehlschrank-kb-7346-51-cm-hoch-45-cm-breit-mini-kuehlschrank-42-liter-kuehlbox-klein-und-leise-CS05840ZL/,BOMANN Kühlschrank KB 7346,,,BOMANN,"140,04 €","189,00 €",-26%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,29,4.5,E,https://i.otto.de/i/otto/5c1a50b2-76a4-5dac-a226-a9cf0885717b?$dv_energieetikett$,https://d.otto.de/files/4b8e1460-8baa-5b97-a6a7-ec42737a4c0f.pdf,"{""B/H/T"": ""45 x 51 x 45 cm"", ""Kapazität Kühlen"": ""42 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,115,,main
topseller_api,2,109,129,129,129,129,organic,True,CS09GE0LT,S0A450SM4MD9,,https://www.otto.de/p/exquisit-vollraumkuehlschrank-ks320-v-h-040e-142-6-cm-hoch-54-4-cm-breit-xl-kuehlschrank-mit-reichlich-platz-fuer-ihr-kuehlgut-CS09GE0LT/,exquisit Vollraumkühlschrank KS320-V-H-040E,,,exquisit,"349,95 €","659,00 €",-47%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,4,4.5,E,https://i.otto.de/i/otto/6763acb4-42e4-4ecc-8914-a91fb0fe6381?$dv_energieetikett$,https://d.otto.de/files/031c9b3e-727d-4797-94f8-a9f5a2aaf0f7.pdf,"{""B/H/T"": ""54.4 x 142.6 x 55.6 cm"", ""Kapazität Kühlen"": ""242 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,116,,main
topseller_api,2,109,131,131,131,131,organic,True,2094285011,2094285012,,https://www.otto.de/p/amica-vollraumkuehlschrank-vks-351-160-sw-85-cm-hoch-48-cm-breit-klein-leise-clever-der-kuehlschrank-fuer-ueberall-2094285011/,Amica Vollraumkühlschrank VKS 351 160 SW,,,Amica,"169,00 €","279,00 €",-39%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,E,https://i.otto.de/i/otto/ae417fe4-8f1a-56bf-8354-b47aecfae7cc?$dv_energieetikett$,https://d.otto.de/files/b41bad59-ea38-547e-b181-392ed1a55521.pdf,"{""B/H/T"": ""48 x 85 x 45 cm"", ""Kapazität Kühlen"": ""90 l"", ""Betriebsgeräusch"": ""37 dB(A)""}",,,ref_type_keyword,True,117,,main
topseller_api,2,109,132,132,132,132,organic,True,1981019779,1981020396,,https://www.otto.de/p/samsung-side-by-side-rs60f-rs70f65qefef-178-cm-hoch-91-2-cm-breit-1981019779/,Samsung Side-by-Side RS60F RS70F65QEFEF,,,Samsung,"849,00 €","1.449,00 €",-41%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,5,5.0,E,https://i.otto.de/i/otto/a2378c36-0d2c-5860-a74e-765f3b71b3dc?$dv_energieetikett$,https://d.otto.de/files/3a912520-fbc1-5038-b678-f4cae1de4502.pdf,"{""B/H/T"": ""91,2 x 178 x 72,6 cm"", ""Kapazität Kühlen"": ""420 l"", ""Kapazität Frieren"": ""239 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",,,ref_type_keyword,True,118,,main
topseller_api,2,109,133,133,133,133,organic,True,1798648342,1795640374,,https://www.otto.de/p/samsung-french-door-rf5000-rf50c530eb1-177-6-cm-hoch-81-7-cm-breit-auto-ice-maker-per-festwasseranschluss-1798648342/,Samsung French Door RF5000 RF50C530ES9,,,Samsung,"999,00 €","1.899,00 €",-47%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,16,4.5,E,https://i.otto.de/i/otto/04e42611-9cd6-507b-be4e-8c9652ed7b9d?$dv_energieetikett$,https://d.otto.de/files/1827379a-997e-5af5-85d6-ad80f15d43df.pdf,"{""B/H/T"": ""81,7 x 177,6 x 71,5 cm"", ""Kapazität Kühlen"": ""330 l"", ""Kapazität Frieren"": ""165 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,119,,main
topseller_api,2,109,134,134,134,134,organic,True,S06990VG,S06990VGXTJA,,https://www.otto.de/p/exquisit-vollraumkuehlschrank-ks516-v-040e-85-5-cm-hoch-55-cm-breit-tueranschlag-wechselbar-temperaturregelung-gemuesefach-S06990VG/,exquisit Vollraumkühlschrank KS516-V-040E,,,exquisit,"249,95 €","409,00 €",-39%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,E,https://i.otto.de/i/otto/aad1d187-2940-46af-85f9-e333521d812c?$dv_energieetikett$,https://d.otto.de/files/a5f362c4-5edf-4f3d-b4b0-8fa8d736a0fc.pdf,"{""B/H/T"": ""55 x 85.5 x 57 cm"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,120,,main
topseller_api,2,109,135,135,135,135,organic,True,1981053023,1981054107,,https://www.otto.de/p/samsung-side-by-side-rs70f-rs70f66kbfef-178-cm-hoch-91-2-cm-breit-eis-und-wasserspender-al-energy-mode-no-frostplus-1981053023/,Samsung Side-by-Side RS70F RS70F66KBFEF,,,Samsung,"1.789,00 €","2.599,00 €",-31%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,18,5.0,B,https://i.otto.de/i/otto/ccf6fb34-5808-5eae-907e-c4b1ea55a374?$dv_energieetikett$,https://d.otto.de/files/1300132a-3ec5-507d-ac6e-5b6f6824f5c8.pdf,"{""B/H/T"": ""91,2 x 178 x 72,6 cm"", ""Kapazität Kühlen"": ""409 l"", ""Kapazität Frieren"": ""225 l"", ""Betriebsgeräusch"": ""32 dB(A)""}",,,ref_type_keyword,True,121,,main
topseller_api,2,109,137,137,137,137,organic,True,1158363605,1729819539,,https://www.otto.de/p/hanseatic-getraenkekuehlschrank-hbc68ecbh-69-cm-hoch-43-cm-breit-inkl-3-jahre-herstellergarantie-1158363605/,Hanseatic Getränkekühlschrank HBC68ECBH,,,Hanseatic,"222,00 €","399,00 €",-44%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,30,4.5,E,https://i.otto.de/i/otto/7332055d-591e-572d-9c7f-a4ac20529ade?$dv_energieetikett$,https://d.otto.de/files/156bffe9-2de0-58f3-9aee-986651594add.pdf,"{""B/H/T"": ""43 x 69 x 47,5 cm"", ""Kapazität Kühlen"": ""70 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",nur diesen Monat,Only this month,ref_type_keyword,True,122,,main
topseller_api,2,109,139,139,139,139,organic,True,C1839602915,1957837194,,https://www.otto.de/p/haier-kuehl-gefrierkombination-combi-3d-60-htw5620cnmp-205-cm-hoch-59-5-cm-breit-humidity-zone-obst-gemuese-und-salat-2x-laenger-frisch-halten-C1839602915/,Haier Kühl-/Gefrierkombination Combi 3D 60 HTW5620CNMP,,,Haier,"699,00 €","1.198,50 €",-42%,Sehr beliebt,Very popular,lieferbar in 3 Wochen,Available in 3 weeks,71,4.5,C,https://i.otto.de/i/otto/5d7b83b0-a4f7-5c62-a245-7407fd272392?$dv_energieetikett$,https://d.otto.de/files/1278933c-043d-5ba3-aa6b-b59acafc56e5.pdf,"{""B/H/T"": ""59,5 x 205 x 66,7 cm"", ""Kapazität Kühlen"": ""289 l"", ""Kapazität Frieren"": ""125 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,123,,main
topseller_api,2,109,140,140,140,140,organic,True,S0NBD0E5,S0NBD0E5WW70,,https://www.otto.de/p/cubes-getraenkekuehlschrank-cubes-hc-166-e-S0NBD0E5/,CUBES Getränkekühlschrank Cubes HC 166 E,,,CUBES,"428,00 €",,,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,,,E,https://i.otto.de/i/otto/6cdbefdb-7a85-5a8f-8975-483277ae7f9d?$dv_energieetikett$,https://d.otto.de/files/e3a9faf1-4719-53f6-91d2-a8521b6dd10f.pdf,,,,ref_type_keyword,True,124,,main
topseller_api,2,109,141,141,141,141,organic,True,2022811274,2022811275,,https://www.otto.de/p/samsung-kuehl-gefrierkombination-7300-serie-rb38c634dsa-ef-203-cm-hoch-59-5-cm-breit-no-frostplus-wasserspender-wifi-space-max-extra-viel-stauraum-2022811274/,Samsung Kühl-/Gefrierkombination 7300 Serie RB38C634DSA/EF,,,Samsung,"599,00 €","999,00 €",-40%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,10,4.0,D,https://i.otto.de/i/otto/947c312d-fe40-5dc4-9b5c-c242bb3d786e?$dv_energieetikett$,https://d.otto.de/files/4ba3023d-dd16-56df-839e-25784a889ad9.pdf,"{""B/H/T"": ""59,5 x 203 x 65,8 cm"", ""Kapazität Kühlen"": ""272 l"", ""Kapazität Frieren"": ""114 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,125,,main
topseller_api,2,109,142,142,142,142,organic,True,1688586933,1688588041,,https://www.otto.de/p/hanseatic-multi-door-hcdc18080cbi-180-cm-hoch-79-cm-breit-inkl-3-jahre-herstellergarantie-1688586933/,Hanseatic Multi Door HCDC18080CI,,,Hanseatic,"699,99 €","1.119,00 €",-37%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,61,4.5,C,https://i.otto.de/i/otto/c8d49699-dfac-5efc-88a5-d40a35f0f3ad?$dv_energieetikett$,https://d.otto.de/files/4a6324e3-9a00-52fe-8e00-322f8d9e94a6.pdf,"{""B/H/T"": ""79 x 180 x 70 cm"", ""Kapazität Kühlen"": ""271 l"", ""Kapazität Frieren"": ""150 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,126,,main
topseller_api,2,109,143,143,143,143,organic,True,C1920629231,1920630440,,https://www.otto.de/p/bauknecht-side-by-side-sbs-iw-e90-pearl-179-cm-hoch-91-cm-breit-wasser-eiswuerfelspender-jederzeit-wasser-eis-crushed-eis-C1920629231/,BAUKNECHT Side-by-Side SBS IW E90 Pearl,,,BAUKNECHT,"899,00 €","1.499,00 €",-40%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,8,3.5,E,https://i.otto.de/i/otto/317fcbab-7c64-5bfa-8944-27d448348bd6?$dv_energieetikett$,https://d.otto.de/files/77b79f6b-b021-5d0b-aa1c-569af8491715.pdf,"{""B/H/T"": ""91 x 179 x 70,5 cm"", ""Kapazität Kühlen"": ""375 l"", ""Kapazität Frieren"": ""203 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,127,,main
topseller_api,2,109,144,144,144,144,sponsored,True,S0ECJ01R,S0ECJ01RPFZV,sponsored,https://www.otto.de/p/klarstein-kuehl-gefrierkombination-10045805-84-5-cm-hoch-45-cm-breit-bier-hausbar-getraenkekuehlschrank-hotel-mini-fridge-S0ECJ01R/,Klarstein Kühl-/Gefrierkombination 10045805,Gesponsert,Sponsored,Klarstein,"224,99 €","309,99 €",-27%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/79efb45c-d3ae-54ba-9e22-4986e4d5b0c5?$dv_energieetikett$,https://d.otto.de/files/9212b0f1-bc6c-514b-8b8f-e6edc105fde2.pdf,"{""B/H/T"": ""45 x 84.5 x 48 cm"", ""Kapazität Kühlen"": ""79 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,128,,main
topseller_api,2,109,145,145,145,145,organic,True,S0LIS09H,SIKWDLHHF8JN,,https://www.otto.de/p/oyajia-weinkuehlschrank-weinkuehlschrank-78l-fuer-30-standardflaschen-a-0-75l-S0LIS09H/,"oyajia Weinkühlschrank Weinkühlschrank 78L für 30 Standardflaschen á 0,75l",,,oyajia,"209,99 €","533,00 €",-61%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,4.0,E,https://i.otto.de/i/otto/56cbc592-aefd-4665-9b04-42a222f4cb70?$dv_energieetikett$,https://d.otto.de/files/39703f0e-6853-46f2-820b-879b39f44815.pdf,,,,ref_type_keyword,True,129,,main
topseller_api,2,109,147,147,147,147,organic,True,S039Y05A,S039Y05A3U0O,,https://www.otto.de/p/merax-table-top-kuehlschrank-retro-kuehl-gefrierkombination-bcd-100c-91-cm-hoch-45-cm-breit-72-liter-metall-tuergriff-verstellebare-ablage-und-fuesse-S039Y05A/,Merax Table Top Kühlschrank Retro Kühl-/Gefrierkombination BCD-100C,,,Merax,"209,99 €","388,00 €",-46%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,22,3.5,E,https://i.otto.de/i/otto/cf33f502-4fa7-44c2-b294-e998ea1f2978?$dv_energieetikett$,https://d.otto.de/files/6ff42ad3-3dbb-45b5-b116-2d4ab3fc3cbb.pdf,"{""B/H/T"": ""45 x 91 x 46 cm"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,130,,main
topseller_api,2,109,148,148,148,148,organic,True,S0RAR0Z9,S0RAR0Z9OEAU,,https://www.otto.de/p/chiq-kuehl-gefrierkombination-optimal-frischeplus-cid282neibe-19-2-cm-hoch-54-cm-breit-12-jahre-garantie-fuer-den-kompressor-37db-optimal-freshplus-S0RAR0Z9/,CHiQ Kühl-/Gefrierkombination Optimal Frische+ CID282NEIBE,,,CHiQ,"449,99 €","789,99 €",-43%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,10,4.5,E,https://i.otto.de/i/otto/f5a940c3-1094-430e-8fea-6539bb0f321b?$dv_energieetikett$,https://d.otto.de/files/6d79566b-ad43-49b0-a485-b9b092cadbb3.pdf,"{""B/H/T"": ""54 x 19.2 x 58.6 cm"", ""Kapazität Kühlen"": ""197 l"", ""Kapazität Frieren"": ""85 l""}",,,ref_type_keyword,True,131,,main
topseller_api,2,109,151,151,151,151,organic,True,S0DEE09Y,S0DEE09Y8Y89,,https://www.otto.de/p/bauknecht-kuehlschrank-edelstahloptik-kgl-evo-185-in-185-cm-hoch-59-5-cm-breit-lessfrost-4-ablagen-3-tuerfaecher-edelstahloptik-S0DEE09Y/,BAUKNECHT Kühlschrank Edelstahloptik KGL EVO 185 IN,,,BAUKNECHT,"478,99 €","719,00 €",-33%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,2,3.0,C,https://i.otto.de/i/otto/8f653433-9091-474b-a2c7-4745f49d0c9d?$dv_energieetikett$,https://d.otto.de/files/a159e39a-1898-439c-afdf-aa9e9e4f46bc.pdf,"{""B/H/T"": ""59,5 x 185 x 67 cm"", ""Kapazität Kühlen"": ""223 l"", ""Kapazität Frieren"": ""120 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,132,,main
topseller_api,2,109,155,155,155,155,organic,True,C2094285038,2094285039,,https://www.otto.de/p/amica-vollraumkuehlschrank-retro-vksr-354-155-b-144-cm-hoch-55-cm-breit-viel-raum-fuer-frische-leise-hell-und-flexibel-sortiert-C2094285038/,Amica Vollraumkühlschrank Retro VKSR 354 155 B,,,Amica,"399,00 €","709,00 €",-44%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,E,https://i.otto.de/i/otto/0f17619b-22ab-595d-a8b3-c0e5ffbc91b4?$dv_energieetikett$,https://d.otto.de/files/2f71dc5f-b8ec-5a4c-92e8-3658b9010bef.pdf,"{""B/H/T"": ""55 x 144 x 62 cm"", ""Kapazität Kühlen"": ""229 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,133,,main
topseller_api,2,109,156,156,156,156,organic,True,1158363604,1729819578,,https://www.otto.de/p/hanseatic-getraenkekuehlschrank-hbc115ecbh-84-5-cm-hoch-54-cm-breit-inkl-3-jahre-herstellergarantie-1158363604/,Hanseatic Getränkekühlschrank HBC115ECBH,,,Hanseatic,"279,00 €","449,00 €",-38%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,33,4.5,E,https://i.otto.de/i/otto/dc925e20-2107-5b63-b991-5d91638122a0?$dv_energieetikett$,https://d.otto.de/files/82e57f84-bfec-5fa9-a5e1-3fd55fdc22af.pdf,"{""B/H/T"": ""54 x 84,5 x 55 cm"", ""Kapazität Kühlen"": ""115 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",nur diesen Monat,Only this month,ref_type_keyword,True,134,,main
